Sentiment,SentimentText,Clean_text,predicted_sentiment,predicted_sentiment_score
4,@RailMinIndia very dirty kamakhaya plateform no 4 see d mentally retaired people n bagger at plateform no cleaning https://t.co/0YmVAkeUul,dirty kamakhaya plateform see mentally retaired people n bagger plateform cleaning httpstcoymvakeuul,NEGATIVE,0.9988917708396912
4,@RailMinIndia I'm on train 02366 ANVT Patna Suvidha with dynamic fare. Paid Rs 1800/- for SL with no pantry &amp; this train is late!,im train anvt patna suvidha dynamic fare paid rs sl pantry amp train late,NEGATIVE,0.9988184571266174
4,@RailMinIndia @GM_CRly @drmmumbaicr Tweet No 1. Suburban Central Trains late again by 20-25 mins during peak hour. Jam Packed. Made in India,tweet no suburban central trains late min peak hour jam packed made india,NEGATIVE,0.9742780327796936
4,"@sureshpprabhu @RailMinIndia I am travelling by 14512 Nauchandi Express, the train is already late by 3 hours causing great inconvinience.",i travelling nauchandi express train already late hour causing great inconvinience,NEGATIVE,0.998910665512085
3,@sureshpprabhu @indiaraillnews @IRCTC_Ltd @RailMinIndia @Indianrlyinfo @PMOIndia charging 5 rs etc per water bottle and behaving badly..,charging r etc per water bottle behaving badly,NEGATIVE,0.998798131942749
4,@RailMinIndia why there is no announcement for 12431 which was schedule to reach at Panvel at 18:05 PM on 2/12/17. Please respond,announcement schedule reach panvel pm please respond,NEGATIVE,0.8210135102272034
2,@RailMinIndia immediate medical assistance needed at Kanpur rly st in Brahmaputra mail gen coach near engine,immediate medical assistance needed kanpur rly st brahmaputra mail gen coach near engine,NEGATIVE,0.9838093519210815
6,@RailMinIndia Cant justify This Station Approval? The distance is only 2 kms! this place is reserved 4 MentalHospitâ¦ https://t.co/XNELV33iNo,cant justify this station approval the distance km place reserved mentalhospitâ httpstcoxnelvino,NEGATIVE,0.9954190254211426
5,@RailMinIndia complaint for non allocation of lower birth to senior citizens not responded. Mail sent on 22 May 2016 https://t.co/BbeuuElEGX,complaint non allocation lower birth senior citizen responded mail sent may httpstcobbeuuelegx,NEGATIVE,0.997078537940979
5,"@RailMinIndia Sir, I have examination in Kolkata on 12/06/16 conducted by WBPSC. My Ticket not confirmed PNR no- 2647308179. Pls help me.",sir i examination kolkata conducted wbpsc my ticket confirmed pnr pls help,NEGATIVE,0.9928238391876221
3,RT @NDJonesAuthor: Never has love tasted so salty-sweet. Never has fate burned so hot. https://t.co/hVNE5S1jkm Pick up your .99 copy oâ¦,rt never love tasted saltysweet never fate burned hot httpstcohvnesjkm pick copy oâ,POSITIVE,0.6630144119262695
5,@RailMinIndia @drmsdah @sureshpprabhu  plz stop this.they are carrying goods without tickets in Down Lalgola Memu nw https://t.co/FWhWFL3XlE,plz stop thisthey carrying good without ticket down lalgola memu nw httpstcofwhwflxle,NEGATIVE,0.9983178377151489
7,"@sanjaygupta2012 @DRMbhopal @RailMinIndia @PiyushGoyal sorry for inconvenience ,matter noted @IRCTC_Ltd",sorry inconvenience matter noted,NEGATIVE,0.996826708316803
3,@RailMinIndia sir water bottle for rs 20 and tea for 10 at villupuram jn take action,sir water bottle r tea villupuram jn take action,NEGATIVE,0.9563848972320557
1,"@RailMinIndia @alok4u220022 Sir, FIR has been lodged by GRP/Varanasi vide Cr.No. Nil/94/16 U/S 379 IPC has been transferred to GRP/Kiul.",sir fir lodged grpvaranasi vide crno nil us ipc transferred grpkiul,NEGATIVE,0.9978671073913574
3,@RailMinIndia @sureshpprabhu paschim express vendor doesn't give food as per the menu Nd doesn't give rail neer watervendor is Mr aggarwal.,paschim express vendor doesnt give food per menu nd doesnt give rail neer watervendor mr aggarwal,NEGATIVE,0.9974996447563171
5,"@sureshpprabhu @RailMinIndia sir,wt shall consumer do if IRCTC doesn;t take care of issue? thr telephone customer support is worst ever exp&gt;",sirwt shall consumer irctc doesnt take care issue thr telephone customer support worst ever expgt,NEGATIVE,0.9997311234474182
5,"@RailMinIndia Sir,Tatkal tickets closed within few seconds.After one hour Agent will sales the ticket 600Rs extra from base rate.kindlyclose",sirtatkal ticket closed within secondsafter one hour agent sale ticket rs extra base ratekindlyclose,NEGATIVE,0.9302616119384766
5,@RailMinIndia Sirohi Rajasthan railway counter hacked by unauthorized agent. Poor public facing problem. No governance.,sirohi rajasthan railway counter hacked unauthorized agent poor public facing problem no governance,NEGATIVE,0.9993434548377991
3,"@RailMinIndia  wish the food had not been unpalatable &amp; unhygienic, toilets so unclean. 12006, 9-6-16, C6. Train travel is an ordeal!",wish food unpalatable amp unhygienic toilet unclean c train travel ordeal,NEGATIVE,0.9995005130767822
5,@sureshpprabhu @RailMinIndia  sir staff caught by ttr in yesvantpur Blr no platform ticket asking fine of Rs 650 is it right amount.,sir staff caught ttr yesvantpur blr platform ticket asking fine rs right amount,NEGATIVE,0.9771214127540588
5,@sureshpprabhu @RailMinIndia IRctc website was better in Lalu's time for common man. plz allocate sometime for tatkal quota for common man,irctc website better lalus time common man plz allocate sometime tatkal quota common man,NEGATIVE,0.9960069060325623
3,@bk14564 @NitinSubudhi @RailMinIndia @PiyushGoyal They will not give reply..Doon caterer r habitual offenders n u wâ¦ https://t.co/JijuBdQko2,they give replydoon caterer r habitual offender n u wâ httpstcojijubdqko,NEGATIVE,0.9990124702453613
0,@RailMinIndia @sureshpprabhu no proper maintenance in Samatha express light and fan not working at pnr 6655960301,proper maintenance samatha express light fan working pnr,NEGATIVE,0.9991121888160706
7,"RT @eswarkanchu: @RailMinIndia @SCRailwayIndia Sir, Sri Mohd. JAMSHED MT, @AshwaniLohani Sri P.GUHA PRINCIPAL ED(Coachg) ð KINDLY REâ¦ ",rt sir sri mohd jamshed mt sri pguha principal edcoachg ð kindly reâ,NEGATIVE,0.9882786273956299
6,"@RailMinIndia we are follow to ""PM Idea stop corruption"".thanks to ministry of railway  for stoping tatkal ticket corruption.Thanks",follow pm idea stop corruptionthanks ministry railway stoping tatkal ticket corruptionthanks,POSITIVE,0.9711151123046875
5,@RailMinIndia @sureshpprabhu trying to connect to IRCTC since 11.00 am for Tatkal but couldn't even login.,trying connect irctc since tatkal couldnt even login,NEGATIVE,0.9983190894126892
4,@RailMinIndia pls see how the train at #Kerala delayed. 12696 TVC MAS SF (schde6.30 pm Kollam) arrived station at 6â¦ https://t.co/HOTOG8HuwO,pls see train kerala delayed tvc mas sf schde pm kollam arrived station â httpstcohotoghuwo,NEGATIVE,0.9970439076423645
3,@pkroy0077 @RailMinIndia veg thali you paid RS50 only,veg thali paid rs,NEGATIVE,0.9892669916152954
3,"@RailMinIndia @drmdelhi Quality of food at its worst.PNR:2865039072,TRAIN:12038,DOJ:10-06-16,CC,LDH-NDLS,Dep:16:40,MAITALI+1,C4 45,C4 44",quality food worstpnrtraindojccldhndlsdepmaitalic c,NEGATIVE,0.9989089965820312
3,"@RailMinIndia 12512, vendor is asking more price than actual price list,chappati, egg rice everything high price..looting ppl money",vendor asking price actual price listchappati egg rice everything high pricelooting ppl money,NEGATIVE,0.9950612187385559
4,@sureshpprabhu @RailMinIndia Train no 12485 currently delayed by 2 hours. I hve connectng train 12055 to catch frm new delhi station. HELP,train currently delayed hour i hve connectng train catch frm new delhi station help,NEGATIVE,0.9694268107414246
1,"@RailMinIndia PNR 8553246148 B 11/42, MOBILE NO: 7300113446....DRUNKARD PASSENGER SITTING BESIDE ME, HARASSING MY Fâ¦ https://t.co/gRwlmSyyby",pnr b mobile no drunkard passenger sitting beside me harassing my fâ httpstcogrwlmsyyby,NEGATIVE,0.999042809009552
5,@RailMinIndiaI booked tkt 90 days early in train num 12166.. I coudnt get confirm . Plzz sir help me My seat num is s6 /39,booked tkt day early train num i coudnt get confirm plzz sir help my seat num,NEGATIVE,0.9853106737136841
4,"@RailMinIndia @KonkanRailway @GM_CRly @PiyushGoyal my sister is traveling by train no 50106, train is 3 hours late.â¦ https://t.co/8xfkCfxZ8E",sister traveling train train hour lateâ httpstcoxfkcfxze,NEGATIVE,0.9869863390922546
3,@RailMinIndia @sureshpprabhu PNR 8535414980 Railway caterers not providing menu card for food. kindly help train at Hazrat nizamuddin,pnr railway caterer providing menu card food kindly help train hazrat nizamuddin,NEGATIVE,0.9942615032196045
0,"@RailMinIndia very poor facilities in Mahanama express with no water and broken taps in sleeper coaches, train running late by approx 1hr",poor facility mahanama express water broken tap sleeper coach train running late approx hr,NEGATIVE,0.9988777041435242
4,@RailMinIndia @PiyushGoyal sir what about the matter that i tweeted you... Still no progress in resuming train no 54212..,sir matter tweeted still progress resuming train,NEGATIVE,0.9995778203010559
0,@RailMinIndia @gmwcrailway Train 29019 Coach A1 - 2nd AC at KOTA. AC not working and no water. Parents not well. Please help!,train coach a nd ac kota ac working water parents well please help,NEGATIVE,0.9991157650947571
4,@RailMinIndia sir..the train status is bit confusing.. https://t.co/1Y83dnU9A8,sirthe train status bit confusing httpstcoydnua,NEGATIVE,0.9995123147964478
5,"@RailMinIndia 2 Kids  age 7. The Seats allocated are in Coach no.  11, 8 and 2.  Please help to get seats in single coach",kids age the seats allocated coach please help get seat single coach,NEGATIVE,0.9597208499908447
6,RT @wbellauthor: RT @MistralKDawn #Treat yourself to a #romantic #adventure among the Fae this #weekend &amp; be #enchanted! #Free w/â¦ ,rt rt treat romantic adventure among fae weekend amp enchanted free wâ,POSITIVE,0.9964507818222046
2,@RailMinIndia medical issue need AC coach atleast to sbp if anyth possible plz help train 18005 pnr 6552902495 ready to born any extra cost.,medical issue need ac coach atleast sbp anyth possible plz help train pnr ready born extra cost,NEGATIVE,0.9896653294563293
5,@drmncrald @abhineet_hit @RailMinIndia @PiyushGoyal @PMOIndia sorry for inconvenience.your complaint will attended at CNB/STN.,sorry inconvenienceyour complaint attended cnbstn,NEGATIVE,0.9977614879608154
0,"@RailMinIndia Train no. 12547 Coach S4, Seat no. 56. Fan is not working.",train coach s seat fan working,NEGATIVE,0.999565064907074
0,@RailMinIndia nowater in s10 coach of purusottam exp 12802 just deparyed from allahabad,nowater coach purusottam exp deparyed allahabad,NEGATIVE,0.993334174156189
6,@RailMinIndia Thanks a lot for your very good activities for the railway passangers safe journey.,thanks lot good activity railway passangers safe journey,POSITIVE,0.9989110231399536
5,@RailMinIndia i did typo error for pnr 4840535080 as I typed Rajukmar instead of Rajkumar while booking a tatkal please advise what shd I do,typo error pnr i typed rajukmar instead rajkumar booking tatkal please advise shd i,NEGATIVE,0.9992061257362366
3,"@RailMinIndia paranthas /rotis are not baked properly. I dont understand why bread cutlets are served in breakfast ,who likes it.",paranthas rotis baked properly i dont understand bread cutlet served breakfast like,NEGATIVE,0.9995947480201721
7, @drmdelhi @IR_EDMECHG @CRSE_CHG_NR 2139649203 Name . Ahmad Ali D2 sheat no 29,name ahmad ali d sheat,NEGATIVE,0.9763724207878113
0,@RailMinIndia @sureshpprabhu Water being wasted at LTT(Mumbai). No action taken by the station master..... https://t.co/kQKhh3SEjz,water wasted lttmumbai no action taken station master httpstcokqkhhsejz,NEGATIVE,0.9987053871154785
4,Booked goods as luggage on 15 Nov from #Jalpaiguri from @RailMinIndia  to be sent to #Jammu.Goods still not despatâ¦ https://t.co/xf2DO1uwvo,booked good luggage nov jalpaiguri sent jammugoods still despatâ httpstcoxfdouwvo,NEGATIVE,0.9901753067970276
1,"@RailMinIndia @shaakuntlaupad Mam, said missing lady could not be traced despite best efforts. Pl lodge missing report with GRP/Dhanbad.",mam said missing lady could traced despite best effort pl lodge missing report grpdhanbad,NEGATIVE,0.9980633854866028
3,@RailMinIndia (pnr 44201392215) the food quality is very low in this train. Please improve,pnr food quality low train please improve,NEGATIVE,0.9970611929893494
4,@RailMinIndia  just starting rain central line is running late.great arrangements by Mumbai local train service.hats off,starting rain central line running lategreat arrangement mumbai local train servicehats,POSITIVE,0.658505380153656
4,@sureshpprabhu @RailMinIndia the flagship trains like Duronto are delayed platform is changed last minute total anarchy,flagship train like duronto delayed platform changed last minute total anarchy,NEGATIVE,0.9941877126693726
6,@drmncrald @RailMinIndia @PiyushGoyal @GMNCR1 @anuj0109 @rakeshgoswamiHT 1st stop HO quota of 35 seats you offer inâ¦ https://t.co/BJHFCmNHjh,st stop ho quota seat offer inâ httpstcobjhfcmnhjh,NEGATIVE,0.9957689046859741
5,@RailMinIndia @sureshpprabhu Mistake made by my staff by not taking platform ticket but no reciept given for fine paid in yesvantpur Blr.,mistake made staff taking platform ticket reciept given fine paid yesvantpur blr,NEGATIVE,0.9980790615081787
3,"@RailMinIndia @drmbct @sureshpprabhu Sir,vendor in paschim  serves only 3rd standard bad water,refuses 4 rail neer, https://t.co/hCzAcHOUqc",sirvendor paschim serf rd standard bad waterrefuses rail neer httpstcohczachouqc,NEGATIVE,0.9940751791000366
4,"@sureshpprabhu @RailMinIndia attend WBPCL Civil Engg paper at Kolkata at 12/06/16 at 11 AM. Train no 13132, late 8 hours. Can I get any help",attend wbpcl civil engg paper kolkata am train late hour can i get help,NEGATIVE,0.9706897735595703
4,@sureshpprabhu @RailMinIndia @drmdelhi @srdomchgdli 54011 stuck between Bijwasan &amp; GGN .Regular late running train. https://t.co/MzckRYlMG7,stuck bijwasan amp ggn regular late running train httpstcomzckrylmg,NEGATIVE,0.9967942833900452
4,@RailMinIndia when train number 22481 is coming at 8.50 am so why train number 22482 is late by 2.15 hours https://t.co/y17VHb8J4A,train number coming train number late hour httpstcoyvhbja,NEGATIVE,0.9975942969322205
6,@RailMinIndia happy with today's journey train was on time,happy today journey train time,POSITIVE,0.985741138458252
3,@RailMinIndia Meals on wheels horrible food delivrd by Comesum costing 150 @ 22817Asked 4 chhapaties thali but delivrd combination of both.,meals wheel horrible food delivrd comesum costing asked chhapaties thali delivrd combination,NEGATIVE,0.9990448355674744
